a_max,socialWelfare,meanSellerUtility,meanBuyerUtility,meanPrice,meanPurchases,meanSellerRevenue,meanBuyerRevenue
0.7,101990.50363278347,6532.9081162502,823.9177928403285,37.444444444444436,10.961319279978696,13226.633434459503,1220.7167958741138
1.1,97855.20414101706,7344.476190159043,758.217755705399,42.77777777777776,9.838932456554454,13419.304935791959,1160.7969037791577
1.5000000000000002,92174.14288009288,8381.497102945825,670.2965157125542,49.22222222222221,8.404923387869433,13680.76884948671,1080.7195811971558
1.9000000000000004,90868.521224012,8954.654722477868,640.0455705657835,50.0,8.576757424026336,14294.595706710566,1068.8834417671007
2.3000000000000007,90381.8060284311,9428.86739783406,620.952038349289,50.0,8.987390926307214,14978.984877178687,1070.3215846646497
2.700000000000001,89587.89399269642,9858.280884616868,600.1305133884582,50.0,9.379720897703784,15632.86816283964,1069.1165582736473
