M,socialWelfare,meanSellerUtility,meanBuyerUtility,meanPrice,meanPurchases,meanSellerRevenue,meanBuyerRevenue
10,9406.513637385497,2976.3398050263595,643.0173832359136,50.0,8.541611604268793,4270.805802134397,1070.0979634493533
20,18956.10853766065,6108.415218196384,642.3846659732135,50.0,8.52036845165081,8520.368451650813,1068.403088555754
30,28298.755603406855,8950.320789274287,644.9478271377524,50.0,8.549462204054654,12824.193306081985,1072.420937340485
40,37361.596697834655,11702.85684866085,641.4684962293451,50.0,8.51976788349389,17039.535766987767,1067.4568904040395
50,46847.249993348036,14680.624044350092,643.3325189799586,50.0,8.53586663655032,21339.66659137582,1070.1258508074748
60,56702.22829417827,18140.564591677234,642.694395041684,50.0,8.531319398571066,25593.95819571319,1069.260364970237
70,65373.14533573093,20366.28578974587,642.955136371215,50.0,8.528104995238543,29848.367483334896,1069.360386133142
80,75652.67975411985,24210.541624102494,643.0267266252172,50.0,8.529057029182995,34116.228116731974,1069.4795780843667
90,84471.58079567559,26535.531874548207,643.7338769014156,50.0,8.539475524557366,38427.63986050813,1070.7076531292835
