a_max,socialWelfare,meanSellerUtility,meanBuyerUtility,meanPrice,meanPurchases,meanSellerRevenue,meanBuyerRevenue
0.7,74057.279918311,4563.57490601483,603.6655520026651,33.333333333333314,9.134475107037993,10149.41678559777,908.1480555705986
1.1,72182.63674316017,5037.426529324796,570.7035715518576,36.33333333333333,8.835265318349334,10428.481251825937,883.5580091066358
1.5000000000000002,66383.31053521755,6039.9875936123535,482.63347754380464,45.777777777777764,7.127937243405935,10501.03832072961,797.6646271656931
1.9000000000000004,63408.862214304696,6848.311263776366,428.6392842297561,49.888888888888886,6.612776892005012,10983.821138077452,758.1539183720795
2.3000000000000007,62651.46695020253,7310.278549747262,407.20631300960724,50.0,6.984994615681151,11641.65769280192,756.4560437936651
2.700000000000001,62105.490495363956,7798.642811678254,387.0956206032918,50.0,7.385338017746066,12308.89669624344,756.3625214905951
